aon,daily_decr30,daily_decr90,rental30,rental90,cnt_loans30,amnt_loans30,maxamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,payback30,payback90,Year,Month,Day
233.0,4300.0,4401.0,12118.78,13380.58,2,12,6.0,9.0,54,6,15.5,7.111111111,2016,7,30
1631.0,3866.0,4523.84,10778.39,21276.16,0,0,0.0,1.0,6,6,0.0,0.0,2016,5,8
245.0,7289.666667,7322.333333,12829.35,13026.47,6,42,12.0,6.0,42,12,2.2,2.2,2016,7,23
97.0,120.692,120.692,2630.32,2630.32,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,22
811.0,1866.372,1866.62,1243.61,1243.61,1,6,6.0,1.0,6,6,22.0,22.0,2016,12,7
477.0,69.13033333,69.13033333,374.21,374.21,3,18,6.0,3.0,18,6,6.666666667,6.666666667,2016,6,23
216.0,232.1293333,232.1293333,4845.95,4845.95,2,12,6721.146132,2.0,12,6,6.5,6.5,2016,6,19
2034.0,4300.0,4301.2,498.81,498.81,1,6,6.0,2.0,12,6,33.5,33.5,2016,7,8
194.0,1706.803333,1715.7,5262.14,6668.72,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,17
1062.0,17728.0,21360.78,2980.23,3919.29,3,18,6.0,7.0,42,6,2.25,2.75,2016,9,8
549.0,3660.464,3682.52,368.13,440.13,4,24,6.0,4.0,24,6,5.666666667,9.5,2016,9,7
1279.0,3557.0,4790.24,1765.35,3045.04,1,6,6.0,2.0,12,6,0.0,0.0,2016,8,13
479.0,4709.066667,4716.0,332.81,358.03,1,6,6.0,4.0,24,6,0.0,11.66666667,2016,7,13
58.0,0.066,0.066,1461.42,1461.42,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
876.0,5.067333333,5.067333333,134.44,134.44,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
1596.0,10.932,10.932,-15.66,-15.66,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
668.0,6417.0,12735.0,2922.0,5075.36,1,6,6.0,4.0,24,6,0.0,3.5,2016,8,15
305.0,17249.72333,17346.55,2375.18,2919.66,2,18,12.0,2.0,18,12,0.0,0.0,2016,7,16
950.0,1826.553333,1835.08,4169.7,4558.9,2,12,6.0,2.0,12,6,0.0,54.0,2016,10,7
135.0,5606.5,5621.5,4622.94,5230.74,2,18,12.0,2.0,18,12,0.0,0.0,2016,11,8
1031.0,8333.216333,8383.71,396.66,336.93,4,36,12.0,4.0,36,12,2.0,2.0,2016,11,7
123.0,36.156,36.156,328.32,328.32,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,18
166.0,4706.266667,4747.0,563.4,989.8,4,24,6.0,6.0,36,6,4.75,7.666666667,2016,7,26
1361.0,54.484,54.484,344.52,344.52,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,6
555668.9188,6662.866667,6696.24,824.7,929.7,1,12,12.0,1.0,12,12,0.0,0.0,2016,5,7
369.0,23.972,23.972,231.72,231.72,3,18,6.0,3.0,18,6,6.0,6.0,2016,12,6
78.0,77.744,77.744,662.88,662.88,3,18,6.0,3.0,18,6,3.5,3.5,2016,6,24
107.0,1210.422333,1214.23,1388.52,1436.4,2,12,6.0,2.0,12,6,0.0,0.0,2016,1,7
1729.0,1299.618333,1321.35,15831.79,19006.71,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,17
258.0,5417.844,5527.74,1988.65,2427.37,2,12,6.0,5.0,30,6,2.0,2.25,2016,12,7
549.0,1.5,1.5,5.91,5.91,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,6
658.0,0.0,0.0,669.5,669.5,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
321.0,2766.5,2795.0,4860.21,5601.54,3,18,6.0,5.0,30,6,4.333333333,4.8,2016,9,7
167.0,3334.283333,3393.5,602.06,1126.08,4,24,6.0,9.0,54,6,9.25,5.875,2016,7,19
289.0,1605.054333,1614.81,174.57,227.7,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,7
403.0,7031.679667,7095.039,1111.91,1348.51,3,18,6.0,4.0,24,6,4.666666667,4.0,2016,7,23
1429.0,6436.21,6537.15,3903.94,4081.46,1,6,6.0,3.0,18,6,0.0,3.5,2016,7,28
479.0,7.983666667,7.983666667,7.13,7.13,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
249.0,16362.0,18683.19,13586.45,14855.41,3,24,12.0,7.0,54,12,2.5,2.571428571,2016,1,8
608.0,8478.240333,8520.33,5329.38,6143.96,10,66,12.0,13.0,84,12,3.222222222,3.384615385,2016,7,13
659.0,30.28433333,30.28433333,348.6,348.6,3,18,6.0,3.0,18,6,3.0,3.0,2016,7,6
481.0,421.44,429.3,3509.62,3539.2,1,6,6.0,2.0,12,6,0.0,0.0,2016,6,7
126.0,1700.0,1783.0,199.12,229.12,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,30
1436.0,60.345,60.345,200.85,200.85,3,18,6.0,3.0,18,6,5.0,5.0,2016,6,15
222.0,2172.901333,2198.32,4297.28,4527.28,5,30,6.0,7.0,42,6,3.0,2.833333333,2016,8,7
323.0,3.05,3.05,233.73,233.73,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,6
309.0,8464.0,9595.93,2464.3,3139.3,2,12,6.0,5.0,30,6,6.5,4.75,2016,3,8
499.0,2812.09,2819.603333,587.74,1163.84,3,18,6.0,4.0,24,6,7.5,8.333333333,2016,7,23
1256.0,4554.0,4633.19,4413.43,5055.43,1,6,6.0,3.0,18,6,8.0,6.666666667,2016,7,31
385.0,255.91,255.91,303.9,303.9,3,24,12.0,3.0,24,12,14.66666667,14.66666667,2016,6,30
1187.0,71.104,71.104,627.11,627.11,2,12,6.0,2.0,12,6,33.5,33.5,2016,11,6
363.0,105.76,105.76,240.0,240.0,4,24,6.0,4.0,24,6,1.25,1.25,2016,6,30
215.0,0.8,8.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,27
1090.0,37347.72,37762.4,3284.57,3905.54,12,72,6.0,24.0,144,6,2.333333333,2.086956522,2016,7,21
256.0,3.1,3.1,12.0,12.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
814.0,5255.0,5255.0,599.4,599.4,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,14
943.0,40.05,40.05,512.73,512.73,4,24,6.0,4.0,24,6,8.666666667,8.666666667,2016,6,27
89.0,5484.938333,5501.05,2413.28,2727.65,1,12,12.0,1.0,12,12,0.0,0.0,2016,7,7
662.0,68.625,68.625,75.0,75.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
1166.0,25.30666667,25.30666667,107.68,107.68,2,12,6.0,2.0,12,6,6.5,6.5,2016,6,16
285.0,97.505,97.505,1777.65,1777.65,7,42,6.0,7.0,42,6,1.428571429,1.428571429,2016,6,15
489.0,23.8,23.8,871.84,871.84,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,6
330.0,2.1,2.1,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,21
432.0,6310.483333,6345.5,871.66,1028.96,2,12,6.0,2.0,12,6,0.0,0.0,2016,11,7
361.0,0.066666667,0.066666667,660.8,660.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
163.0,366.53,366.53,-531.3,-531.3,3,18,6.0,3.0,18,6,1.0,1.0,2016,6,15
894.0,-0.01,-0.01,584.4,584.4,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
163.0,610.827,610.827,2469.6,2469.6,4,24,6.0,4.0,24,6,1.25,1.25,2016,6,21
950.0,22.796,22.796,225.96,225.96,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
95.0,15622.0,24287.08,1594.54,4076.92,1,12,12.0,1.0,12,12,0.0,0.0,2016,11,8
268.0,12.56666667,12.56666667,436.45,436.45,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,29
287.0,238.6236667,238.6236667,1564.29,1564.29,20,120,6.0,20.0,120,6,1.473684211,1.473684211,2016,6,13
824.0,44.92133333,44.92133333,224.0,224.0,3,18,6.0,3.0,18,6,2.0,2.0,2016,6,14
1308.0,8009.557,8050.57,2330.12,2914.67,5,30,6.0,8.0,48,6,5.0,5.142857143,2016,7,27
524.0,1.353666667,1.353666667,5.91,5.91,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,6
842.0,843.0166667,844.5,176.32,182.4,2,12,6.0,3.0,18,6,10.0,10.0,2016,1,7
812.0,11.92666667,11.92666667,430.48,430.48,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,6
104.0,14.5,14.5,184.15,184.15,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,29
258.0,7328.966667,7392.45,147.2,220.8,3,18,6.0,4.0,24,6,2.5,2.333333333,2016,10,7
316.0,53.658,53.658,511.11,511.11,2,12,6.0,2.0,12,6,18.5,18.5,2016,6,27
166.0,81.72,81.72,1786.86,1786.86,3,18,6.0,3.0,18,6,2.5,2.5,2016,6,27
1394.0,1700.0,1700.0,700.13,4004.48,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,8
1506.0,832.5,835.0,1453.9,1463.9,3,18,6.0,3.0,18,6,19.0,19.0,2016,5,7
953.0,8006.0,8260.84,2365.74,2905.74,3,18,6.0,4.0,24,6,8.333333333,8.333333333,2016,2,8
1275.0,-0.22,-0.22,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,6
479.0,2228.034667,2288.63,992.18,2071.5,2,12,6.0,7.0,42,6,2.5,2.166666667,2016,7,22
175.0,515.0,518.0,2485.0,2982.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
203.0,2.849333333,2.849333333,254.48,254.48,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
80.0,49.3,49.3,209.1,209.1,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,30
192.0,4.111,4.111,17.79,17.79,2,12,6.0,2.0,12,6,0.0,0.0,2016,3,6
1667.0,24856.63,24963.15,2280.84,2640.84,9,54,6.0,12.0,72,6,1.555555556,1.75,2016,7,24
619.0,2760.0,2878.16,1765.35,2664.15,1,6,6.0,3.0,18,6,0.0,18.5,2016,7,30
697.0,1380.24,1380.4,4138.3,5265.58,1,6,6.0,2.0,12,6,0.0,19.0,2016,12,7
474.0,19144.0,23628.0,1697.7,2856.25,6,36,6.0,13.0,78,6,2.4,2.75,2016,11,8
612.0,59.35366667,59.35366667,1903.72,1903.72,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,13
759.0,873.6406667,884.97,989.04,1141.2,2,12,6.0,2.0,12,6,0.0,0.0,2016,4,7
333.0,2392.793333,2399.19,8685.0,9797.5,3,18,6.0,3.0,18,6,8.0,8.0,2016,10,7
229.0,30702.044,30838.22,6009.2,6511.28,11,66,6.0,3353.02757,78,6,1.7,1.833333333,2016,7,24
363.0,2585.256,2614.36,455.74,791.32,3,18,6.0,5.0,30,6,9.0,8.8,2016,7,17
121.0,49702.808,49863.08,4760.31,6186.72,15,180,12.0,15.0,180,12,1.428571429,1.428571429,2016,7,27
952.0,2993.133,3005.47,249.91,249.91,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,13
90.0,4637.318667,4669.12,1524.62,2164.67,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,17
536.0,29.35733333,29.35733333,612.96,612.96,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,6
1286.0,5631.0,5694.68,3891.13,4131.13,2,12,6.0,4.0,24,6,9.0,7.5,2016,7,30
200.0,83.86566667,83.86566667,115.0,115.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,23
115.0,0.76,0.76,250.8,250.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,6
1184.0,4119.436667,4121.443333,4506.7,4567.6,3,18,6.0,3.0,18,6,14.66666667,14.66666667,2016,7,23
599.0,21933.102,22293.51,4509.88,4948.36,2,12,6.0,4.0,24,6,2.0,1.75,2016,7,24
184.0,16127.0,21875.17,1499.49,2155.29,4,42,12.0,4.0,42,12,3.333333333,3.333333333,2016,8,8
284.0,324.1013333,329.04,1762.14,1777.58,3,18,6.0,4.0,24,6,7.666666667,6.75,2016,4,7
245.0,24257.25367,24438.61,3970.46,6432.85,4,42,12.0,7.0,60,12,1.666666667,1.666666667,2016,7,29
858.0,38.0,38.0,730.17,730.17,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,19
1256.0,5041.67,5057.15,10920.93,13534.53,2,12,6.0,3.0,18,6,23.5,16.66666667,2016,7,30
305.0,22078.82733,22334.82,10282.24,12183.77,8,84,12.0,18.0,144,12,2.875,2.944444444,2016,7,29
929.0,13515.0,14368.3,1431.39,2810.57,3,18,6.0,4.0,24,6,3.666666667,4.0,2016,5,8
170.0,800.0,800.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,18
192.0,800.0,800.0,1217.39,1217.39,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,17
534.0,32.80333333,32.80333333,216.32,216.32,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,26
227.0,5600.412,5620.18,6843.68,7630.48,2,12,6.0,2.0,12,6,2.0,2.0,2016,7,28
108.0,21311.66667,21500.0,15214.42,16817.42,4,48,12.0,4.0,48,12,3.333333333,3.333333333,2016,7,25
581.0,135.0,135.0,631.2,631.2,9,54,6.0,10.0,60,6,3.222222222,3.222222222,2016,6,30
1113.0,0.0,0.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,26
777.0,51.75333333,51.75333333,195.16,195.16,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,28
1037.0,6827.424,6859.04,823.83,1039.83,5,42,12.0,6.0,48,12,4.25,5.0,2016,12,7
229.0,84.17233333,84.17233333,6915.87,6915.87,5,30,6.0,5.0,30,6,4.4,4.4,2016,6,23
463.0,15421.61667,15464.7,14877.29,15763.29,3,30,12.0,4.0,36,12,1.5,2.333333333,2016,7,25
916.0,88.52666667,88.52666667,799.2,799.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,20
709366.122,53.25866667,53.25866667,590.88,590.88,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,16
1392.0,30979.96,31174.9,7492.93,8774.17,6,48,12.0,13.0,90,12,4.166666667,3.461538462,2016,7,18
1133.0,10842.0,15726.0,700.52,1760.59,1,6,6.0,3.0,18,6,1.5,1.75,2016,12,8
428.0,2426.440333,2440.27,811.04,993.04,2,18,12.0,2.0,18,12,0.0,0.0,2016,7,7
1393.0,2407.952,2434.68,913.11,1458.33,4,24,6.0,5.0,30,6,7.0,9.0,2016,7,13
117.0,7181.99,7225.7,2381.45,2612.21,6,36,6.0,8.0,48,6,3.8,3.571428571,2016,9,7
90.0,138.8163333,138.8163333,3173.05,3173.05,10,60,6.0,10.0,60,6,2.555555556,2.555555556,2016,6,17
212.0,1143.5,1158.2,898.75,1078.5,3,18,6.0,4.0,24,6,8.5,6.5,2016,5,7
208.0,0.013333333,0.013333333,17.4,17.4,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
151.0,4961.285,5002.55,10442.64,12380.43,5,30,6.0,8.0,48,6,5.2,4.857142857,2016,9,7
187.0,9.966666667,9.966666667,842.4,842.4,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,26
385.0,39.608,39.608,129.6,129.6,3,18,6.0,3.0,18,6,1.666666667,1.666666667,2016,6,6
102.0,19.805,19.805,253.05,253.05,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
333.0,43.29733333,43.29733333,13071.8,13071.8,2,12,6.0,2.0,12,6,82.5,82.5,2016,6,28
942.0,630.0,630.0,0.0,0.0,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,17
805.0,5070.0,5090.0,1631.33,2267.18,3,24,12.0,3.0,24,12,8.5,8.5,2016,7,15
386.0,716.2,718.0,584.53,590.44,1,6,6.0,1.0,6,6,0.0,0.0,2016,3,7
1300.0,51.14633333,51.14633333,375.65,375.65,3,18,6.0,3.0,18,6,1.5,1.5,2016,11,6
1147.0,513.72,517.15,3595.68,4494.6,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,7
1375.0,2164.0,5575.27,196.12,196.12,0,0,0.0,0.0,0,0,0.0,0.0,2016,9,8
625.0,2005.833333,2007.0,75.0,90.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
144.0,5650.0,5650.0,799.53,799.53,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,25
141.0,5451.733333,5454.0,3308.64,3308.64,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,17
855376.0228,1910.267667,1914.07,2860.13,2952.13,7,42,6.0,7.0,42,6,4.0,4.0,2016,1,7
750.0,42.592,42.592,516.56,516.56,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,22
704.0,1688.719333,1703.89,1170.62,1596.3,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,7
130.0,13205.20267,13298.13,888.09,1140.09,4,42,12.0,5.0,48,12,3.666666667,4.5,2016,7,14
1423.0,1.810666667,1.810666667,75.7,75.7,1,6,6.0,1.0,6,6,0.0,0.0,2016,2,6
63.0,23.41333333,23.41333333,-18.32,-18.32,1,6,6.0,1.0,6,6,0.0,0.0,2016,8,6
798.0,5178.049,5207.89,389.16,416.39,2,12,6.0,2.0,12,6,0.0,0.0,2016,7,7
608.0,2058.0,2087.0,1701.53,2452.23,4,24,6.0,4.0,24,6,3.333333333,3.333333333,2016,10,7
1676.0,7381.816,7393.54,1730.83,1730.83,4,24,6.0,4.0,24,6,7.333333333,7.333333333,2016,7,18
88.0,561.0733333,562.3,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,16
365.0,111.5666667,111.5666667,325.0,325.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,25
99.0,1310.124333,1317.37,1810.07,1865.62,7,42,6.0,7.0,42,6,2.833333333,2.833333333,2016,1,7
803.0,442.5586667,442.5586667,-1292.76,-1292.76,3,18,6.0,3.0,18,6,4.0,4.0,2016,6,28
703.0,9905.066667,9908.0,1037.64,1059.64,3,18,6.0,3.0,18,6,10.0,10.0,2016,11,7
508.0,28510.0,28705.5,3608.36,3698.36,4,24,6.0,6.0,36,6,7.5,7.2,2016,4,8
99.0,430.0,430.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
1086.0,13486.79,13600.58,3223.19,3628.94,7,42,6.0,9.0,54,6,1.666666667,2.111111111,2016,7,15
93.0,14182.01167,14214.15,4962.38,5342.43,5,30,6.0,5.0,30,6,1.5,1.5,2016,11,7
348.0,108.696,108.696,2656.36,2656.36,3,18,6.0,3.0,18,6,4.5,4.5,2016,6,28
1566.0,9010.297333,9035.04,7816.86,9953.19,8,48,6.0,12.0,72,6,4.125,3.5,2016,7,7
1223.0,4.806666667,4.806666667,560.85,560.85,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,6
304.0,8653.46,8679.3,2114.59,2610.19,3,18,6.0,5.0,30,6,5.333333333,5.25,2016,7,24
274.0,6450.0,6692.0,5716.2,6155.4,4,24,6.0,6.0,36,6,7.333333333,7.833333333,2016,1,8
371.0,15.568,15.568,478.92,478.92,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,6
239.0,2008.1,2027.0,218.13,260.13,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,21
175.0,0.0,0.0,65.55,65.55,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
698.0,96.41866667,96.41866667,1484.09,1484.09,8,48,6.0,8.0,48,6,12.125,12.125,2016,6,19
371.0,14830.0,14830.0,6516.35,9542.79,1,12,12.0,1.0,12,12,0.0,0.0,2016,7,29
461.0,4143.724,4179.26,1663.85,2090.41,4,24,6.0,6.0,36,6,2.25,1.833333333,2016,8,7
925.0,12219.91867,12284.39,2666.15,3831.73,5,30,6.0,7.0,42,6,3.0,8.571428571,2016,7,26
1370.0,124.436,124.436,275.47,275.47,3,18,6.0,3.0,18,6,1.0,1.0,2016,6,13
156.0,12127.8,12194.25,5535.61,5921.59,13,96,12.0,16.0,114,12,1.75,1.666666667,2016,6,7
771.0,22.398,22.398,88.02,88.02,3,18,6.0,3.0,18,6,5.0,5.0,2016,6,18
884.0,5155.006667,5250.04,76.1,456.6,1,6,6.0,3.0,18,6,0.0,2.5,2016,7,25
144.0,4073.908667,4111.62,2285.7,2655.79,4,24,6.0,4.0,24,6,7.0,7.0,2016,7,7
54.0,-2.0,-2.0,1273.08,1273.08,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,6
292.0,0.0,0.0,1837.2,1837.2,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,24
415.0,1962.18,1967.4,7439.09,7947.77,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,7
209.0,28.0,28.0,56.0,56.0,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,28
536.0,7538.233333,7545.0,10660.27,16641.81,4,30,12.0,5.0,36,12,9.25,16.6,2016,7,29
1217.0,7.2,7.2,26.58,26.58,2,12,6.0,2.0,12,6,3.5,3.5,2016,3,6
1242.0,38544.0,50330.08,5908.39,6717.44,2,12,6.0,7.0,42,6,1.333333333,1.625,2016,6,8
-35.0,11.53133333,11.53133333,530.74,530.74,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,14
165.0,4962.5,4975.0,4234.95,5765.55,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,15
612.0,3085.8,3103.0,561.68,677.96,3,18,6.0,4.0,24,6,3.0,3.333333333,2016,6,7
766.0,2934.67,6338.91,8459.99,10938.29,1,6,6.0,1.0,6,6,0.0,0.0,2016,1,8
337.0,620.0,620.0,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,8
318.0,6113.0,7380.17,2529.68,4458.37,3,18,6.0,4.0,24,6,9.0,19.0,2016,2,8
544.0,7625.503,7682.375667,6321.82,8176.26,8,48,6.0,10.0,60,6,3.0,3.222222222,2016,7,23
831.0,4557.082,4584.34,1327.22,1922.1,1,12,12.0,1.0,12,12,0.0,0.0,2016,11,7
1350.0,7.453333333,7.453333333,791.18,791.18,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,26
64.0,158.9373333,158.9373333,531.44,531.44,2,12,6.0,2.0,12,6,0.0,0.0,2016,6,14
1106.0,123.59,123.59,360.0,360.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,30
201.0,510.2966667,536.78,36.75,220.5,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,25
1153.0,12003.0,20408.18,1418.82,6231.56,3,18,6.0,5.0,30,6,2.0,3.0,2016,8,16
317.0,11751.02267,11933.34,942.0,3063.0,8,48,6.0,18.0,108,6,3.25,3.117647059,2016,7,28
1843.0,89.8,89.8,2082.3,2082.3,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,30
1753.0,1697.12,1733.6,871.62,990.86,14,84,6.0,15.0,90,6,2.307692308,2.6,2016,4,7
759.0,835.8333333,843.0,288.13,307.33,2,12,6.0,2.0,12,6,6.5,6.5,2016,5,7
93.0,17.765,17.765,43.67,43.67,1,6,6.0,1.0,6,6,0.0,0.0,2016,11,6
55.0,4.618666667,4.618666667,327.76,327.76,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,6
252.0,2500.0,2500.0,5678.39,5678.39,1,6,6.0,1.0,6,6,0.0,0.0,2016,12,7
787.0,13.8,13.8,52.38,52.38,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,18
1117.0,640.2166667,663.5,14497.49,15893.06,2,12,6.0,3.0,18,6,10.0,10.0,2016,11,7
503.0,11509.26267,11583.64,1255.45,1135.07,7,54,12.0,8.0,60,12,5.0,5.5,2016,7,13
1688.0,5796.845333,5881.24,2586.06,2068.62,1,6,6.0,2.0,12,6,0.0,0.0,2016,7,16
941.0,3.8,3.8,172.8,172.8,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,6
725.0,1069.208333,1087.05,300.0,360.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,5,7
467.0,32741.04733,32945.42,8758.32,11428.06,20,120,6.0,29.0,174,6,1.789473684,1.892857143,2016,7,29
369.0,5290.578,5299.63,5391.65,6829.01,3,18,6.0,3.0,18,6,10.0,10.0,2016,12,7
361.0,21383.388,21502.47,1836.64,1461.16,1,12,12.0,1.0,12,12,0.0,0.0,2016,7,18
1731.0,18172.0,23800.79,3352.36,8267.27,6,36,6.0,16.0,96,6,2.142857143,3.0,2016,5,8
453.0,24.984,24.984,704.43,704.43,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,27
419.0,0.08,0.08,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,24
518.0,38.4,38.4,823.32,823.32,3,18,6.0,3.0,18,6,2.5,2.5,2016,9,6
1682.0,3.33,3.33,7099.35,7099.35,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,15
98.0,122.0513333,122.0513333,891.75,891.75,3,18,6.0,3.0,18,6,6.333333333,6.333333333,2016,6,29
696.0,2143.301333,2169.04,1417.71,1605.03,4,24,6.0,4.0,24,6,3.666666667,3.666666667,2016,4,7
177.0,170.622,170.622,1070.55,1070.55,8,48,6.0,8.0,48,6,2.142857143,2.142857143,2016,6,27
1106.0,13.854,13.854,1216.14,1216.14,4,24,6.0,4.0,24,6,3.25,3.25,2016,6,6
201.0,6.965333333,6.965333333,128.08,128.08,3,18,6.0,3.0,18,6,4.5,4.5,2016,8,6
887.0,28.54666667,28.54666667,60.0,60.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,10,6
543.0,22.23,22.23,7667.19,7667.19,2,12,6.0,2.0,12,6,10.5,10.5,2016,6,27
476.0,12800.0,16439.0,7934.26,12935.67,5,30,6.0,9.0,54,6,5.5,10.3,2016,12,8
685.0,4655.4,4669.0,2001.29,2050.76,4,24,6.0,7.0,42,6,9.0,6.666666667,2016,7,17
1271.0,1879.799,1910.57,0.0,0.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,9,7
105.0,7.8,7.8,26.0,26.0,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,13
297.0,1149.0,1149.0,0.0,0.0,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,18
486.0,3.1,3.1,11.76,11.76,2,12,6.0,2.0,12,6,2.0,2.0,2016,3,6
487.0,5840.585333,5883.54,813.08,1174.52,6,36,6.0,9.0,54,6,4.833333333,3.875,2016,7,16
1115.0,752.818,754.79,456.82,527.1,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,7
1424.0,15026.33333,15138.0,6159.76,7173.26,2,12,6.0,3.0,18,6,1.0,1.666666667,2016,7,25
247.0,2150.0,2179.27,720.86,808.16,2,12,6.0,5.0,30,6,28.0,15.25,2016,2,8
-45.0,27.36933333,27.36933333,726.12,726.12,1,6,6.0,1.0,6,6,0.0,0.0,2016,4,6
115.0,62.75133333,62.75133333,791.12,791.12,5,30,6.0,5.0,30,6,4.0,4.0,2016,6,22
121.0,2623.04,2645.6,2215.69,2379.45,3,18,6.0,3.0,18,6,3.0,3.0,2016,8,7
211.0,900.0,900.0,99.56,99.56,1,12,12.0,1.0,12,12,0.0,0.0,2016,8,17
811.0,17.595,17.595,4972.83,4972.83,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,23
228.0,604.0,608.0,1427.67,1898.82,1,6,6.0,1.0,6,6,0.0,0.0,2016,7,15
328.0,1242.075,1245.29,2444.75,2933.7,3,18,6.0,3.0,18,6,12.33333333,12.33333333,2016,5,7
1513.0,36.612,36.612,510.3,510.3,1,6,6.0,1.0,6,6,0.0,0.0,2016,6,18
407.0,69457.648,69832.36,29035.57,31853.97,13,156,12.0,13.0,156,12,2.166666667,2.166666667,2016,7,26
